timestamp,object_id,object_name,x,y,z,heading,pitch,bank,self_x,self_y,self_z,distance_3d
2025-09-07 00:17:09.536,16788224,E-3A,-305576.95186059,7180.6943812782,699641.88186614,5.8268065750599,0.0088025741279125,-9.7445263236295e-05,-305576.95186059,7180.6943812782,699641.88186614,77197.37
2025-09-07 00:17:09.838,16788224,E-3A,-305498.7766656,7178.1770964066,699604.19379384,5.8268055319786,0.0088417325168848,-9.6528492576908e-05,-305498.7766656,7178.1770964066,699604.19379384,77311.95
2025-09-07 00:17:10.149,16788224,E-3A,-305419.84440046,7175.649312362,699566.13852032,5.826804369688,0.0088652074337006,-9.7425872809254e-05,-305419.84440046,7175.649312362,699566.13852032,77429.27
2025-09-07 00:17:10.452,16788224,E-3A,-305339.05429167,7173.0793330518,699527.18478428,5.8268038928509,0.0088296420872211,-9.7569623903837e-05,-305339.05429167,7173.0793330518,699527.18478428,77545.78
2025-09-07 00:17:10.763,16788224,E-3A,-305258.70064486,7170.5414823611,699488.43836437,5.8268039822578,0.0087176701053977,-9.5672236056998e-05,-305258.70064486,7170.5414823611,699488.43836437,77663.65
2025-09-07 00:17:11.074,16788224,E-3A,-305178.2339972,7168.0165866955,699449.6340988,5.8268046081066,0.0085106091573834,-9.2527108790819e-05,-305178.2339972,7168.0165866955,699449.6340988,77781.89
2025-09-07 00:17:11.379,16788224,E-3A,-305096.04942301,7165.4504136563,699409.99781012,5.8268055915833,0.0082086529582739,-8.6026135249995e-05,-305096.04942301,7165.4504136563,699409.99781012,77900.11
2025-09-07 00:17:11.687,16788224,E-3A,-305014.77839213,7162.9192939454,699370.79853887,5.8268060982227,0.0078425351530313,-7.7504373621196e-05,-305014.77839213,7162.9192939454,699370.79853887,78018.30
2025-09-07 00:17:11.995,16788224,E-3A,-304932.56135664,7160.3584821012,699331.14042805,5.8272662162781,0.0076220510527492,0.012932278215885,-304932.56135664,7160.3584821012,699331.14042805,78136.90
2025-09-07 00:17:12.303,16788224,E-3A,-304850.18818313,7157.7911792788,699291.42237901,5.8302183449268,0.0075571527704597,0.093467332422733,-304850.18818313,7157.7911792788,699291.42237901,78256.09
2025-09-07 00:17:12.614,16788224,E-3A,-304765.47146943,7155.1470678557,699250.65841117,5.8336683213711,0.0059141414240003,0.18071807920933,-304765.47146943,7155.1470678557,699250.65841117,78377.13
2025-09-07 00:17:12.922,16788224,E-3A,-304681.34053045,7152.4816028676,699210.33894003,5.8374636471272,0.004399067722261,0.24448674917221,-304681.34053045,7152.4816028676,699210.33894003,78497.28
2025-09-07 00:17:13.225,16788224,E-3A,-304597.79083943,7149.7700310489,699170.52316529,5.844440639019,0.0031471529509872,0.36397007107735,-304597.79083943,7149.7700310489,699170.52316529,78615.36
2025-09-07 00:17:13.532,16788224,E-3A,-304513.4281207,7146.9503870137,699130.67571581,5.8584330677986,-0.0022795519325882,0.68651008605957,-304513.4281207,7146.9503870137,699130.67571581,78734.53
2025-09-07 00:17:13.844,16788224,E-3A,-304428.70842665,7143.9282853398,699091.25219661,5.8703026771545,-0.014145920053124,1.0178915262222,-304428.70842665,7143.9282853398,699091.25219661,78854.75
2025-09-07 00:17:14.152,16788224,E-3A,-304343.29241609,7140.4713693984,699052.26030302,5.8834761977196,-0.022030839696527,1.1705766916275,-304343.29241609,7140.4713693984,699052.26030302,78973.82
2025-09-07 00:17:14.457,16788224,E-3A,-304255.12738479,7136.4016600622,699013.02155143,5.9093493819237,-0.024454006925225,1.2106221914291,-304255.12738479,7136.4016600622,699013.02155143,79093.16
2025-09-07 00:17:14.763,16788224,E-3A,-304167.99118391,7132.013945295,698975.74319515,5.9430977404118,-0.023495199158788,1.2177782058716,-304167.99118391,7132.013945295,698975.74319515,79210.49
2025-09-07 00:17:15.079,16788224,E-3A,-304079.46641525,7127.3835398526,698939.96087614,5.9756342768669,-0.021238731220365,1.2190043926239,-304079.46641525,7127.3835398526,698939.96087614,79328.62
2025-09-07 00:17:15.385,16788224,E-3A,-303989.17025369,7122.6299295788,698905.97961316,6.0074077248573,-0.018871592357755,1.2193864583969,-303989.17025369,7122.6299295788,698905.97961316,79442.62
2025-09-07 00:17:15.587,16788224,E-3A,-303899.45257146,7117.9705403431,698874.90874149,6.0434588193893,-0.015220261178911,1.2208834886551,-303899.45257146,7117.9705403431,698874.90874149,79531.88
2025-09-07 00:17:15.892,16788224,E-3A,-303837.78881169,7114.8639618719,698855.2410999,6.0745049715042,-0.010637915693223,1.2219898700714,-303837.78881169,7114.8639618719,698855.2410999,79628.41
2025-09-07 00:17:16.201,16788224,E-3A,-303744.58727109,7110.4427932374,698828.42469338,6.121113345027,-0.0032128894235939,1.2225130796432,-303744.58727109,7110.4427932374,698828.42469338,79737.27
2025-09-07 00:17:16.505,16788224,E-3A,-303650.85725025,7106.4498153279,698805.26139999,6.1668537333608,0.0040903207845986,1.2220339775085,-303650.85725025,7106.4498153279,698805.26139999,79841.76
2025-09-07 00:17:16.817,16788224,E-3A,-303554.87773338,7102.9164369472,698785.65319899,6.213242828846,0.011482679285109,1.2215441465378,-303554.87773338,7102.9164369472,698785.65319899,79944.25
2025-09-07 00:17:17.124,16788224,E-3A,-303459.28971106,7100.0040448199,698770.32376087,6.2591919153929,0.018929477781057,1.2214167118073,-303459.28971106,7100.0040448199,698770.32376087,80042.07
2025-09-07 00:17:17.335,16788224,E-3A,-303361.1558186,7097.6801494418,698758.99061782,0.024888038635254,0.027300909161568,1.221688747406,-303361.1558186,7097.6801494418,698758.99061782,80114.76
2025-09-07 00:17:17.646,16788224,E-3A,-303294.5165086,7096.5085050298,698753.87774576,0.05904483795166,0.03338709846139,1.2221132516861,-303294.5165086,7096.5085050298,698753.87774576,80198.76
2025-09-07 00:17:17.946,16788224,E-3A,-303197.98063782,7095.4347715496,698750.27154396,0.1134181022644,0.04372188821435,1.2247262001038,-303197.98063782,7095.4347715496,698750.27154396,80283.75
2025-09-07 00:17:18.252,16788224,E-3A,-303101.1354031,7095.1656280138,698751.38493127,0.17241477966309,0.053338058292866,1.241864323616,-303101.1354031,7095.1656280138,698751.38493127,80365.53
2025-09-07 00:17:18.565,16788224,E-3A,-303004.31456628,7095.7263933912,698757.5489129,0.23437929153442,0.057911895215511,1.2827498912811,-303004.31456628,7095.7263933912,698757.5489129,80443.04
2025-09-07 00:17:18.871,16788224,E-3A,-302906.95514938,7096.9968233965,698769.19660264,0.30038022994995,0.053405672311783,1.3587173223495,-302906.95514938,7096.9968233965,698769.19660264,80514.63
2025-09-07 00:17:19.175,16788224,E-3A,-302813.48516038,7098.5523705249,698785.9005458,0.36583805084229,0.037793349474669,1.4597960710526,-302813.48516038,7098.5523705249,698785.9005458,80580.05
2025-09-07 00:17:19.481,16788224,E-3A,-302721.15572049,7099.877644871,698808.13267777,0.43422603607178,0.010518252849579,1.5842373371124,-302721.15572049,7099.877644871,698808.13267777,80640.38
2025-09-07 00:17:19.787,16788224,E-3A,-302629.82609381,7100.2389198728,698836.23781997,0.50509977340698,-0.031086161732674,1.7255862951279,-302629.82609381,7100.2389198728,698836.23781997,80694.88
2025-09-07 00:17:20.092,16788224,E-3A,-302539.18838788,7098.6798011406,698870.71340164,0.57681131362915,-0.085542000830173,1.8579348325729,-302539.18838788,7098.6798011406,698870.71340164,80743.15
2025-09-07 00:17:20.399,16788224,E-3A,-302453.53548305,7094.3818956275,698909.91371921,0.64783239364624,-0.14494317770004,1.9605810642242,-302453.53548305,7094.3818956275,698909.91371921,80786.39
2025-09-07 00:17:20.711,16788224,E-3A,-302372.13262334,7086.6848493348,698953.78207135,0.7179594039917,-0.20885144174099,2.0403804779053,-302372.13262334,7086.6848493348,698953.78207135,80825.45
2025-09-07 00:17:21.023,16788224,E-3A,-302291.85761644,7074.4760396664,699004.12057807,0.78825235366821,-0.2764904499054,2.0987873077393,-302291.85761644,7074.4760396664,699004.12057807,80858.41
2025-09-07 00:17:21.328,16788224,E-3A,-302216.72893219,7057.6337678376,699058.4819859,0.85866069793701,-0.34684166312218,2.1457459926605,-302216.72893219,7057.6337678376,699058.4819859,80885.49
2025-09-07 00:17:21.640,16788224,E-3A,-302147.76465714,7036.166577819,699115.55430895,0.92654323577881,-0.41941222548485,2.1880443096161,-302147.76465714,7036.166577819,699115.55430895,80910.49
2025-09-07 00:17:21.946,16788224,E-3A,-302082.10289309,7008.6628336109,699177.45779343,0.99422788619995,-0.49714607000351,2.2290232181549,-302082.10289309,7008.6628336109,699177.45779343,80929.14
2025-09-07 00:17:22.157,16788224,E-3A,-302024.20027978,6976.7025322374,699239.46232962,1.059145450592,-0.57583636045456,2.2670834064484,-302024.20027978,6976.7025322374,699239.46232962,80925.31
2025-09-07 00:17:22.468,16788224,E-3A,-301988.47205935,6952.1926980736,699281.92001365,1.1025986671448,-0.63070648908615,2.2928121089935,-301988.47205935,6952.1926980736,699281.92001365,80959.59
